Gate: XG1, Type: dff, Level: 0, Fanout: CRC_OUT_9_0, Fanin: WX1264
Wire: II6212, Level: 4, Connected Gates: XG6845, XG8174
Wire: II6243, Level: 4, Connected Gates: XG6846, XG8173
Wire: II6274, Level: 4, Connected Gates: XG6847, XG8172
Wire: II6305, Level: 4, Connected Gates: XG6848, XG8171
Wire: II6336, Level: 4, Connected Gates: XG6849, XG8170
Wire: II6367, Level: 4, Connected Gates: XG6850, XG8169
Wire: II6398, Level: 4, Connected Gates: XG6851, XG8168
Wire: II6429, Level: 4, Connected Gates: XG6852, XG8167
Wire: II6460, Level: 4, Connected Gates: XG6853, XG8166
Wire: II6491, Level: 4, Connected Gates: XG6854, XG8165
Wire: II6522, Level: 4, Connected Gates: XG6855, XG8164
Wire: II6553, Level: 4, Connected Gates: XG6856, XG8163
Wire: II6584, Level: 4, Connected Gates: XG6857, XG8162
Wire: II6615, Level: 4, Connected Gates: XG6858, XG8161
Wire: II6646, Level: 4, Connected Gates: XG6859, XG8160
Wire: II6677, Level: 4, Connected Gates: XG6860, XG8159
Wire: II6708, Level: 4, Connected Gates: XG6861, XG8158
Wire: II6739, Level: 4, Connected Gates: XG6862, XG8157
Wire: II6770, Level: 4, Connected Gates: XG6863, XG8156
Wire: II6801, Level: 4, Connected Gates: XG6864, XG8155
Wire: II6832, Level: 4, Connected Gates: XG6865, XG8154
Wire: II6863, Level: 4, Connected Gates: XG6866, XG8153
Wire: II6894, Level: 4, Connected Gates: XG6867, XG8152
Wire: II6925, Level: 4, Connected Gates: XG6868, XG8151
Wire: II6956, Level: 4, Connected Gates: XG6869, XG8150
Wire: II6007, Level: 3, Connected Gates: XG6870, XG10342, XG10945
Wire: II6038, Level: 3, Connected Gates: XG6871, XG10341, XG10944
Wire: II6069, Level: 3, Connected Gates: XG6872, XG10340, XG10943
Wire: II6100, Level: 3, Connected Gates: XG6873, XG10339, XG10942
Wire: II6131, Level: 3, Connected Gates: XG6874, XG10338, XG10941
Wire: II6162, Level: 3, Connected Gates: XG6875, XG10337, XG10940
Wire: II6193, Level: 3, Connected Gates: XG6876, XG10336, XG10939
Wire: II6224, Level: 3, Connected Gates: XG6877, XG10335, XG10938
Wire: II6255, Level: 3, Connected Gates: XG6878, XG10334, XG10937
Wire: II6286, Level: 3, Connected Gates: XG6879, XG10333, XG10936
Wire: II6317, Level: 3, Connected Gates: XG6880, XG10332, XG10935
Wire: II6348, Level: 3, Connected Gates: XG6881, XG10331, XG10934
Wire: II6379, Level: 3, Connected Gates: XG6882, XG10330, XG10933
Wire: II6410, Level: 3, Connected Gates: XG6883, XG10329, XG10932
Wire: II6441, Level: 3, Connected Gates: XG6884, XG10328, XG10931
Wire: II6472, Level: 3, Connected Gates: XG6885, XG10327, XG10930
Wire: II6503, Level: 3, Connected Gates: XG6886, XG10326, XG10929
Wire: II6534, Level: 3, Connected Gates: XG6887, XG10325, XG10928
Wire: II6565, Level: 3, Connected Gates: XG6888, XG10324, XG10927
Wire: II6596, Level: 3, Connected Gates: XG6889, XG10323, XG10926
Wire: II6627, Level: 3, Connected Gates: XG6890, XG10322, XG10925
Wire: II6658, Level: 3, Connected Gates: XG6891, XG10321, XG10924
Wire: II6689, Level: 3, Connected Gates: XG6892, XG10320, XG10923
Wire: II6720, Level: 3, Connected Gates: XG6893, XG10319, XG10922
Wire: II6751, Level: 3, Connected Gates: XG6894, XG10318, XG10921
Wire: II6782, Level: 3, Connected Gates: XG6895, XG10317, XG10920
Wire: II6813, Level: 3, Connected Gates: XG6896, XG10316, XG10919
Wire: II6844, Level: 3, Connected Gates: XG6897, XG10315, XG10918
Wire: II6875, Level: 3, Connected Gates: XG6898, XG10314, XG10917
Wire: II6906, Level: 3, Connected Gates: XG6899, XG10313, XG10916
Wire: II6937, Level: 3, Connected Gates: XG6900, XG10312, XG10915
Wire: II6968, Level: 3, Connected Gates: XG6901, XG10311, XG10914
Wire: II10000, Level: 4, Connected Gates: XG6902, XG8149
Wire: II10031, Level: 4, Connected Gates: XG6903, XG8148
Wire: II10062, Level: 4, Connected Gates: XG6904, XG8147
Wire: II10093, Level: 4, Connected Gates: XG6905, XG8146
Wire: II10124, Level: 4, Connected Gates: XG6906, XG8145
Wire: II10155, Level: 4, Connected Gates: XG6907, XG8144
Wire: II10186, Level: 4, Connected Gates: XG6908, XG8143
Wire: II10217, Level: 4, Connected Gates: XG6909, XG8142
Wire: II10248, Level: 4, Connected Gates: XG6910, XG8141
Wire: II10279, Level: 4, Connected Gates: XG6911, XG8140
Wire: II10310, Level: 4, Connected Gates: XG6912, XG8139
Wire: II10341, Level: 4, Connected Gates: XG6913, XG8138
Wire: II10372, Level: 4, Connected Gates: XG6914, XG8137
Wire: II10403, Level: 4, Connected Gates: XG6915, XG8136
Wire: II10434, Level: 4, Connected Gates: XG6916, XG8135
Wire: II10465, Level: 4, Connected Gates: XG6917, XG8134
Wire: II10496, Level: 4, Connected Gates: XG6918, XG8133
Wire: II10527, Level: 4, Connected Gates: XG6919, XG8132
Wire: II10558, Level: 4, Connected Gates: XG6920, XG8131
Wire: II10589, Level: 4, Connected Gates: XG6921, XG8130
Wire: II10620, Level: 4, Connected Gates: XG6922, XG8129
Wire: II10651, Level: 4, Connected Gates: XG6923, XG8128
Wire: II10682, Level: 4, Connected Gates: XG6924, XG8127
Wire: II10713, Level: 4, Connected Gates: XG6925, XG8126
Wire: II10744, Level: 4, Connected Gates: XG6926, XG8125
Wire: II10775, Level: 4, Connected Gates: XG6927, XG8124
Wire: II10806, Level: 4, Connected Gates: XG6928, XG8123
Wire: II10837, Level: 4, Connected Gates: XG6929, XG8122
Wire: II10868, Level: 4, Connected Gates: XG6930, XG8121
Wire: II10899, Level: 4, Connected Gates: XG6931, XG8120
Wire: II10930, Level: 4, Connected Gates: XG6932, XG8119
Wire: II10961, Level: 4, Connected Gates: XG6933, XG8118
Wire: II10012, Level: 3, Connected Gates: XG6934, XG10310, XG10913
Wire: II10043, Level: 3, Connected Gates: XG6935, XG10309, XG10912
Wire: II10074, Level: 3, Connected Gates: XG6936, XG10308, XG10911
Wire: II10105, Level: 3, Connected Gates: XG6937, XG10307, XG10910
Wire: II10136, Level: 3, Connected Gates: XG6938, XG10306, XG10909
Wire: II10167, Level: 3, Connected Gates: XG6939, XG10305, XG10908
Wire: II10198, Level: 3, Connected Gates: XG6940, XG10304, XG10907
Wire: II10229, Level: 3, Connected Gates: XG6941, XG10303, XG10906
Wire: II10260, Level: 3, Connected Gates: XG6942, XG10302, XG10905
Wire: II10291, Level: 3, Connected Gates: XG6943, XG10301, XG10904
Wire: II10322, Level: 3, Connected Gates: XG6944, XG10300, XG10903
Wire: II10353, Level: 3, Connected Gates: XG6945, XG10299, XG10902
Wire: II10384, Level: 3, Connected Gates: XG6946, XG10298, XG10901
Wire: II10415, Level: 3, Connected Gates: XG6947, XG10297, XG10900
Wire: II10446, Level: 3, Connected Gates: XG6948, XG10296, XG10899
Wire: II10477, Level: 3, Connected Gates: XG6949, XG10295, XG10898
Wire: II10508, Level: 3, Connected Gates: XG6950, XG10294, XG10897
Wire: II10539, Level: 3, Connected Gates: XG6951, XG10293, XG10896
Wire: II10570, Level: 3, Connected Gates: XG6952, XG10292, XG10895
Wire: II10601, Level: 3, Connected Gates: XG6953, XG10291, XG10894
Wire: II10632, Level: 3, Connected Gates: XG6954, XG10290, XG10893
Wire: II10663, Level: 3, Connected Gates: XG6955, XG10289, XG10892
Wire: II10694, Level: 3, Connected Gates: XG6956, XG10288, XG10891
Wire: II10725, Level: 3, Connected Gates: XG6957, XG10287, XG10890
Wire: II10756, Level: 3, Connected Gates: XG6958, XG10286, XG10889
Wire: II10787, Level: 3, Connected Gates: XG6959, XG10285, XG10888
Wire: II10818, Level: 3, Connected Gates: XG6960, XG10284, XG10887
Wire: II10849, Level: 3, Connected Gates: XG6961, XG10283, XG10886
Wire: II10880, Level: 3, Connected Gates: XG6962, XG10282, XG10885
Wire: II10911, Level: 3, Connected Gates: XG6963, XG10281, XG10884
Wire: II10942, Level: 3, Connected Gates: XG6964, XG10280, XG10883
Wire: II10973, Level: 3, Connected Gates: XG6965, XG10279, XG10882
Wire: II14005, Level: 4, Connected Gates: XG6966, XG8117
Wire: II14036, Level: 4, Connected Gates: XG6967, XG8116
Wire: II14067, Level: 4, Connected Gates: XG6968, XG8115
Wire: II14098, Level: 4, Connected Gates: XG6969, XG8114
Wire: II14129, Level: 4, Connected Gates: XG6970, XG8113
Wire: II14160, Level: 4, Connected Gates: XG6971, XG8112
Wire: II14191, Level: 4, Connected Gates: XG6972, XG8111
Wire: II14222, Level: 4, Connected Gates: XG6973, XG8110
Wire: II14253, Level: 4, Connected Gates: XG6974, XG8109
Wire: II14284, Level: 4, Connected Gates: XG6975, XG8108
Wire: II14315, Level: 4, Connected Gates: XG6976, XG8107
Wire: II14346, Level: 4, Connected Gates: XG6977, XG8106
Wire: II14377, Level: 4, Connected Gates: XG6978, XG8105
Wire: II14408, Level: 4, Connected Gates: XG6979, XG8104
Wire: II14439, Level: 4, Connected Gates: XG6980, XG8103
Wire: II14470, Level: 4, Connected Gates: XG6981, XG8102
Wire: II14501, Level: 4, Connected Gates: XG6982, XG8101
Wire: II14532, Level: 4, Connected Gates: XG6983, XG8100
Wire: II14563, Level: 4, Connected Gates: XG6984, XG8099
Wire: II14594, Level: 4, Connected Gates: XG6985, XG8098
Wire: II14625, Level: 4, Connected Gates: XG6986, XG8097
Wire: II14656, Level: 4, Connected Gates: XG6987, XG8096
Wire: II14687, Level: 4, Connected Gates: XG6988, XG8095
Wire: II14718, Level: 4, Connected Gates: XG6989, XG8094
Wire: II14749, Level: 4, Connected Gates: XG6990, XG8093
Wire: II14780, Level: 4, Connected Gates: XG6991, XG8092
Wire: II14811, Level: 4, Connected Gates: XG6992, XG8091
Wire: II14842, Level: 4, Connected Gates: XG6993, XG8090
Wire: II14873, Level: 4, Connected Gates: XG6994, XG8089
Wire: II14904, Level: 4, Connected Gates: XG6995, XG8088
Wire: II14935, Level: 4, Connected Gates: XG6996, XG8087
Wire: II14966, Level: 4, Connected Gates: XG6997, XG8086
Wire: II14017, Level: 3, Connected Gates: XG6998, XG10278, XG10881
Wire: II14048, Level: 3, Connected Gates: XG6999, XG10277, XG10880
Wire: II14079, Level: 3, Connected Gates: XG7000, XG10276, XG10879
Wire: II14110, Level: 3, Connected Gates: XG7001, XG10275, XG10878
Wire: II14141, Level: 3, Connected Gates: XG7002, XG10274, XG10877
Wire: II14172, Level: 3, Connected Gates: XG7003, XG10273, XG10876
Wire: II14203, Level: 3, Connected Gates: XG7004, XG10272, XG10875
Wire: II14234, Level: 3, Connected Gates: XG7005, XG10271, XG10874
Wire: II14265, Level: 3, Connected Gates: XG7006, XG10270, XG10873
Wire: II14296, Level: 3, Connected Gates: XG7007, XG10269, XG10872
Wire: II14327, Level: 3, Connected Gates: XG7008, XG10268, XG10871
Wire: II14358, Level: 3, Connected Gates: XG7009, XG10267, XG10870
Wire: II14389, Level: 3, Connected Gates: XG7010, XG10266, XG10869
Wire: II14420, Level: 3, Connected Gates: XG7011, XG10265, XG10868
Wire: II14451, Level: 3, Connected Gates: XG7012, XG10264, XG10867
Wire: II14482, Level: 3, Connected Gates: XG7013, XG10263, XG10866
Wire: II14513, Level: 3, Connected Gates: XG7014, XG10262, XG10865
Wire: II14544, Level: 3, Connected Gates: XG7015, XG10261, XG10864
Wire: II14575, Level: 3, Connected Gates: XG7016, XG10260, XG10863
Wire: II14606, Level: 3, Connected Gates: XG7017, XG10259, XG10862
Wire: II14637, Level: 3, Connected Gates: XG7018, XG10258, XG10861
Wire: II14668, Level: 3, Connected Gates: XG7019, XG10257, XG10860
Wire: II14699, Level: 3, Connected Gates: XG7020, XG10256, XG10859
Wire: II14730, Level: 3, Connected Gates: XG7021, XG10255, XG10858
Wire: II14761, Level: 3, Connected Gates: XG7022, XG10254, XG10857
Wire: II14792, Level: 3, Connected Gates: XG7023, XG10253, XG10856
Wire: II14823, Level: 3, Connected Gates: XG7024, XG10252, XG10855
Wire: II14854, Level: 3, Connected Gates: XG7025, XG10251, XG10854
Wire: II14885, Level: 3, Connected Gates: XG7026, XG10250, XG10853
Wire: II14916, Level: 3, Connected Gates: XG7027, XG10249, XG10852
Wire: II14947, Level: 3, Connected Gates: XG7028, XG10248, XG10851
Wire: II14978, Level: 3, Connected Gates: XG7029, XG10247, XG10850
Wire: II18010, Level: 4, Connected Gates: XG7030, XG8085
Wire: II18041, Level: 4, Connected Gates: XG7031, XG8084
Wire: II18072, Level: 4, Connected Gates: XG7032, XG8083
Wire: II18103, Level: 4, Connected Gates: XG7033, XG8082
Wire: II18134, Level: 4, Connected Gates: XG7034, XG8081
Wire: II18165, Level: 4, Connected Gates: XG7035, XG8080
Wire: II18196, Level: 4, Connected Gates: XG7036, XG8079
Wire: II18227, Level: 4, Connected Gates: XG7037, XG8078
Wire: II18258, Level: 4, Connected Gates: XG7038, XG8077
Wire: II18289, Level: 4, Connected Gates: XG7039, XG8076
Wire: II18320, Level: 4, Connected Gates: XG7040, XG8075
Wire: II18351, Level: 4, Connected Gates: XG7041, XG8074
Wire: II18382, Level: 4, Connected Gates: XG7042, XG8073
Wire: II18413, Level: 4, Connected Gates: XG7043, XG8072
Wire: II18444, Level: 4, Connected Gates: XG7044, XG8071
Wire: II18475, Level: 4, Connected Gates: XG7045, XG8070
Wire: II18506, Level: 4, Connected Gates: XG7046, XG8069
Wire: II18537, Level: 4, Connected Gates: XG7047, XG8068
Wire: II18568, Level: 4, Connected Gates: XG7048, XG8067
Wire: II18599, Level: 4, Connected Gates: XG7049, XG8066
Wire: II18630, Level: 4, Connected Gates: XG7050, XG8065
Wire: II18661, Level: 4, Connected Gates: XG7051, XG8064
Wire: II18692, Level: 4, Connected Gates: XG7052, XG8063
Wire: II18723, Level: 4, Connected Gates: XG7053, XG8062
Wire: II18754, Level: 4, Connected Gates: XG7054, XG8061
Wire: II18785, Level: 4, Connected Gates: XG7055, XG8060
Wire: II18816, Level: 4, Connected Gates: XG7056, XG8059
Wire: II18847, Level: 4, Connected Gates: XG7057, XG8058
Wire: II18878, Level: 4, Connected Gates: XG7058, XG8057
Wire: II18909, Level: 4, Connected Gates: XG7059, XG8056
Wire: II18940, Level: 4, Connected Gates: XG7060, XG8055
Wire: II18971, Level: 4, Connected Gates: XG7061, XG8054
Wire: II18022, Level: 3, Connected Gates: XG7062, XG10246, XG10849
Wire: II18053, Level: 3, Connected Gates: XG7063, XG10245, XG10848
Wire: II18084, Level: 3, Connected Gates: XG7064, XG10244, XG10847
Wire: II18115, Level: 3, Connected Gates: XG7065, XG10243, XG10846
Wire: II18146, Level: 3, Connected Gates: XG7066, XG10242, XG10845
Wire: II18177, Level: 3, Connected Gates: XG7067, XG10241, XG10844
Wire: II18208, Level: 3, Connected Gates: XG7068, XG10240, XG10843
Wire: II18239, Level: 3, Connected Gates: XG7069, XG10239, XG10842
Wire: II18270, Level: 3, Connected Gates: XG7070, XG10238, XG10841
Wire: II18301, Level: 3, Connected Gates: XG7071, XG10237, XG10840
Wire: II18332, Level: 3, Connected Gates: XG7072, XG10236, XG10839
Wire: II18363, Level: 3, Connected Gates: XG7073, XG10235, XG10838
Wire: II18394, Level: 3, Connected Gates: XG7074, XG10234, XG10837
Wire: II18425, Level: 3, Connected Gates: XG7075, XG10233, XG10836
Wire: II18456, Level: 3, Connected Gates: XG7076, XG10232, XG10835
Wire: II18487, Level: 3, Connected Gates: XG7077, XG10231, XG10834
Wire: II18518, Level: 3, Connected Gates: XG7078, XG10230, XG10833
Wire: II18549, Level: 3, Connected Gates: XG7079, XG10229, XG10832
Wire: II18580, Level: 3, Connected Gates: XG7080, XG10228, XG10831
Wire: II18611, Level: 3, Connected Gates: XG7081, XG10227, XG10830
Wire: II18642, Level: 3, Connected Gates: XG7082, XG10226, XG10829
Wire: II18673, Level: 3, Connected Gates: XG7083, XG10225, XG10828
Wire: II18704, Level: 3, Connected Gates: XG7084, XG10224, XG10827
Wire: II18735, Level: 3, Connected Gates: XG7085, XG10223, XG10826
Wire: II18766, Level: 3, Connected Gates: XG7086, XG10222, XG10825
Wire: II18797, Level: 3, Connected Gates: XG7087, XG10221, XG10824
Wire: II18828, Level: 3, Connected Gates: XG7088, XG10220, XG10823
Wire: II18859, Level: 3, Connected Gates: XG7089, XG10219, XG10822
Wire: II18890, Level: 3, Connected Gates: XG7090, XG10218, XG10821
Wire: II18921, Level: 3, Connected Gates: XG7091, XG10217, XG10820
Wire: II18952, Level: 3, Connected Gates: XG7092, XG10216, XG10819
Wire: II18983, Level: 3, Connected Gates: XG7093, XG10215, XG10818
Wire: II22015, Level: 4, Connected Gates: XG7094, XG8053
Wire: II22046, Level: 4, Connected Gates: XG7095, XG8052
Wire: II22077, Level: 4, Connected Gates: XG7096, XG8051
Wire: II22108, Level: 4, Connected Gates: XG7097, XG8050
Wire: II22139, Level: 4, Connected Gates: XG7098, XG8049
Wire: II22170, Level: 4, Connected Gates: XG7099, XG8048
Wire: II22201, Level: 4, Connected Gates: XG7100, XG8047
Wire: II22232, Level: 4, Connected Gates: XG7101, XG8046
Wire: II22263, Level: 4, Connected Gates: XG7102, XG8045
Wire: II22294, Level: 4, Connected Gates: XG7103, XG8044
Wire: II22325, Level: 4, Connected Gates: XG7104, XG8043
Wire: II22356, Level: 4, Connected Gates: XG7105, XG8042
Wire: II22387, Level: 4, Connected Gates: XG7106, XG8041
Wire: II22418, Level: 4, Connected Gates: XG7107, XG8040
Wire: II22449, Level: 4, Connected Gates: XG7108, XG8039
Wire: II22480, Level: 4, Connected Gates: XG7109, XG8038
Wire: II22511, Level: 4, Connected Gates: XG7110, XG8037
Wire: II22542, Level: 4, Connected Gates: XG7111, XG8036
Wire: II22573, Level: 4, Connected Gates: XG7112, XG8035
Wire: II22604, Level: 4, Connected Gates: XG7113, XG8034
Wire: II22635, Level: 4, Connected Gates: XG7114, XG8033
Wire: II22666, Level: 4, Connected Gates: XG7115, XG8032
Wire: II22697, Level: 4, Connected Gates: XG7116, XG8031
Wire: II22728, Level: 4, Connected Gates: XG7117, XG8030
Wire: II22759, Level: 4, Connected Gates: XG7118, XG8029
Wire: II22790, Level: 4, Connected Gates: XG7119, XG8028
Wire: II22821, Level: 4, Connected Gates: XG7120, XG8027
Wire: II22852, Level: 4, Connected Gates: XG7121, XG8026
Wire: II22883, Level: 4, Connected Gates: XG7122, XG8025
Wire: II22914, Level: 4, Connected Gates: XG7123, XG8024
Wire: II22945, Level: 4, Connected Gates: XG7124, XG8023
Wire: II22976, Level: 4, Connected Gates: XG7125, XG8022
Wire: II22027, Level: 3, Connected Gates: XG7126, XG10214, XG10817
Wire: II22058, Level: 3, Connected Gates: XG7127, XG10213, XG10816
Wire: II22089, Level: 3, Connected Gates: XG7128, XG10212, XG10815
Wire: II22120, Level: 3, Connected Gates: XG7129, XG10211, XG10814
Wire: II22151, Level: 3, Connected Gates: XG7130, XG10210, XG10813
Wire: II22182, Level: 3, Connected Gates: XG7131, XG10209, XG10812
Wire: II22213, Level: 3, Connected Gates: XG7132, XG10208, XG10811
Wire: II22244, Level: 3, Connected Gates: XG7133, XG10207, XG10810
Wire: II22275, Level: 3, Connected Gates: XG7134, XG10206, XG10809
Wire: II22306, Level: 3, Connected Gates: XG7135, XG10205, XG10808
Wire: II22337, Level: 3, Connected Gates: XG7136, XG10204, XG10807
Wire: II22368, Level: 3, Connected Gates: XG7137, XG10203, XG10806
Wire: II22399, Level: 3, Connected Gates: XG7138, XG10202, XG10805
Wire: II22430, Level: 3, Connected Gates: XG7139, XG10201, XG10804
Wire: II22461, Level: 3, Connected Gates: XG7140, XG10200, XG10803
Wire: II22492, Level: 3, Connected Gates: XG7141, XG10199, XG10802
Wire: II22523, Level: 3, Connected Gates: XG7142, XG10198, XG10801
Wire: II22554, Level: 3, Connected Gates: XG7143, XG10197, XG10800
Wire: II22585, Level: 3, Connected Gates: XG7144, XG10196, XG10799
Wire: II22616, Level: 3, Connected Gates: XG7145, XG10195, XG10798
Wire: II22647, Level: 3, Connected Gates: XG7146, XG10194, XG10797
Wire: II22678, Level: 3, Connected Gates: XG7147, XG10193, XG10796
Wire: II22709, Level: 3, Connected Gates: XG7148, XG10192, XG10795
Wire: II22740, Level: 3, Connected Gates: XG7149, XG10191, XG10794
Wire: II22771, Level: 3, Connected Gates: XG7150, XG10190, XG10793
Wire: II22802, Level: 3, Connected Gates: XG7151, XG10189, XG10792
Wire: II22833, Level: 3, Connected Gates: XG7152, XG10188, XG10791
Wire: II22864, Level: 3, Connected Gates: XG7153, XG10187, XG10790
Wire: II22895, Level: 3, Connected Gates: XG7154, XG10186, XG10789
Wire: II22926, Level: 3, Connected Gates: XG7155, XG10185, XG10788
Wire: II22957, Level: 3, Connected Gates: XG7156, XG10184, XG10787
Wire: II22988, Level: 3, Connected Gates: XG7157, XG10183, XG10786
Wire: II26020, Level: 4, Connected Gates: XG7158, XG8021
Wire: II26051, Level: 4, Connected Gates: XG7159, XG8020
Wire: II26082, Level: 4, Connected Gates: XG7160, XG8019
Wire: II26113, Level: 4, Connected Gates: XG7161, XG8018
Wire: II26144, Level: 4, Connected Gates: XG7162, XG8017
Wire: II26175, Level: 4, Connected Gates: XG7163, XG8016
